self-play´ÎÊý,loss,entropy
99,2.909276247024536,2.27164888381958
100,2.9017832279205322,2.3167343139648438
101,2.860905647277832,2.298041820526123
102,2.8608152866363525,2.3488075733184814
103,2.9878389835357666,2.416339874267578
104,2.8502745628356934,2.333810329437256
105,2.781906843185425,2.2800111770629883
106,2.8188583850860596,2.4119603633880615
107,2.859426259994507,2.3244969844818115
108,2.705054521560669,2.3231160640716553
109,2.8172454833984375,2.3205692768096924
110,2.7976651191711426,2.243690013885498
111,2.851471424102783,2.3137733936309814
112,2.866373062133789,2.392143964767456
113,2.7390923500061035,2.380021095275879
114,2.8413031101226807,2.30757474899292
115,2.7993648052215576,2.3089237213134766
116,2.8837268352508545,2.298722743988037
117,2.8849973678588867,2.380002975463867
118,2.743619441986084,2.3512368202209473
119,2.873202323913574,2.4092886447906494
120,2.931598663330078,2.39385986328125
121,2.8136746883392334,2.360135316848755
122,2.8645811080932617,2.429957866668701
123,2.844424247741699,2.375906229019165
124,2.945307731628418,2.423030138015747
125,2.8550162315368652,2.4215762615203857
126,2.853320837020874,2.3586585521698
127,2.868757963180542,2.364191770553589
128,2.84614634513855,2.3275060653686523
129,2.8985097408294678,2.4121813774108887
130,2.941615581512451,2.3443379402160645
131,2.855073928833008,2.4235851764678955
132,2.861402988433838,2.306410074234009
133,2.8624749183654785,2.3604977130889893
134,2.8513166904449463,2.2968902587890625
135,2.7978744506835938,2.3622477054595947
136,2.941134452819824,2.3721401691436768
137,2.9684395790100098,2.3917975425720215
138,2.8942770957946777,2.481104850769043
139,2.823334217071533,2.4553945064544678
140,2.881993532180786,2.3351335525512695
141,2.8600833415985107,2.374347448348999
142,2.8350656032562256,2.3510701656341553
143,2.8151392936706543,2.3681161403656006
144,2.769765853881836,2.259925603866577
145,2.744107484817505,2.2672362327575684
146,2.8470396995544434,2.360504388809204
147,2.8739099502563477,2.3711180686950684
148,2.8926494121551514,2.3697779178619385
149,2.823127269744873,2.4005160331726074
150,2.890044689178467,2.3693947792053223
151,2.7813937664031982,2.3555233478546143
152,2.9437954425811768,2.290457010269165
153,2.813262939453125,2.395878791809082
154,2.843195915222168,2.3383750915527344
155,2.915250778198242,2.367368221282959
156,2.8385157585144043,2.329526424407959
157,2.8700008392333984,2.3087544441223145
158,2.857428550720215,2.343412160873413
159,2.723003625869751,2.2333178520202637
160,2.785144567489624,2.2651429176330566
161,2.9096453189849854,2.360919237136841
162,2.8825035095214844,2.2682077884674072
163,2.9717156887054443,2.338059186935425
164,2.862457513809204,2.3366897106170654
165,2.962313175201416,2.2996835708618164
166,2.832155227661133,2.274994373321533
167,2.7591123580932617,2.1870229244232178
168,2.8543319702148438,2.3144145011901855
169,2.7836766242980957,2.2350926399230957
170,2.8936824798583984,2.292628526687622
171,2.93416166305542,2.2560975551605225
172,2.8353703022003174,2.227909564971924
173,2.879244804382324,2.2660202980041504
174,2.695401668548584,2.1618425846099854
175,2.792773723602295,2.210965633392334
176,2.873317003250122,2.237060546875
177,2.954227924346924,2.3238587379455566
178,2.9244794845581055,2.253718852996826
179,2.7717456817626953,2.2608368396759033
180,2.905761480331421,2.3525636196136475
181,2.810781478881836,2.2638354301452637
182,2.709019184112549,2.209599018096924
183,2.7806200981140137,2.232370615005493
184,2.811990976333618,2.226900339126587
185,2.816990375518799,2.267862558364868
186,2.7961678504943848,2.2307636737823486
187,2.9087612628936768,2.2380831241607666
188,2.8708653450012207,2.2507476806640625
189,2.9306459426879883,2.309648036956787
190,2.8742971420288086,2.2817440032958984
191,2.903942108154297,2.2687485218048096
192,2.950608968734741,2.381620168685913
193,2.8903722763061523,2.276125431060791
194,2.9527463912963867,2.325671434402466
195,3.0143442153930664,2.3446314334869385
196,2.960143804550171,2.4487082958221436
197,2.8620212078094482,2.26096248626709
198,2.94726300239563,2.341071128845215
199,2.9674558639526367,2.328232526779175
200,2.9920339584350586,2.31955623626709
201,2.938149929046631,2.3344855308532715
202,2.8541171550750732,2.305689811706543
203,2.9216768741607666,2.327150583267212
204,2.9369049072265625,2.356024742126465
205,2.9130427837371826,2.3327441215515137
206,2.8910202980041504,2.3249151706695557
207,2.9489989280700684,2.322441577911377
208,2.8825910091400146,2.301299571990967
209,2.913724422454834,2.280632257461548
210,2.751856803894043,2.283900260925293
211,2.9162049293518066,2.251310348510742
212,2.881274461746216,2.3021464347839355
213,2.8502345085144043,2.2660226821899414
214,2.8941221237182617,2.3335912227630615
215,2.8802692890167236,2.2793891429901123
216,2.7317910194396973,2.229191541671753
217,3.007499933242798,2.3553781509399414
218,2.7730796337127686,2.2814135551452637
219,2.8493618965148926,2.321058988571167
220,2.961259365081787,2.3283965587615967
221,2.8016467094421387,2.318288803100586
222,2.8976778984069824,2.337556838989258
223,2.710127115249634,2.242380380630493
224,2.743610382080078,2.2773656845092773
225,2.8312883377075195,2.336524248123169
226,2.6753976345062256,2.2150981426239014
227,2.707763195037842,2.3094935417175293
228,2.674424409866333,2.130678415298462
229,2.8233413696289062,2.2929534912109375
230,2.6714823246002197,2.1809306144714355
231,2.7403061389923096,2.281229257583618
232,2.8411459922790527,2.2404701709747314
233,2.734800100326538,2.219224452972412
234,2.7810330390930176,2.1969761848449707
235,2.7988836765289307,2.237226724624634
236,2.785367965698242,2.2971179485321045
237,2.7285375595092773,2.2728323936462402
238,2.708932638168335,2.232656955718994
239,2.6642980575561523,2.1836256980895996
240,2.681118965148926,2.167872190475464
241,2.6535465717315674,2.2111656665802
242,2.6492764949798584,2.238982677459717
243,2.8127059936523438,2.27736759185791
244,2.6489293575286865,2.244927167892456
245,2.6981277465820312,2.142432689666748
246,2.7029001712799072,2.172177314758301
247,2.7310845851898193,2.1695570945739746
248,2.6665890216827393,2.2732369899749756
249,2.7013473510742188,2.218507766723633
250,2.654524087905884,2.1664316654205322
251,2.686034679412842,2.1723411083221436
252,2.6185333728790283,2.17386531829834
253,2.608686923980713,2.168733835220337
254,2.6477832794189453,2.1763312816619873
255,2.5309059619903564,2.1568918228149414
256,2.6136796474456787,2.196147918701172
257,2.5940399169921875,2.150925636291504
258,2.5382566452026367,2.129822254180908
259,2.5549814701080322,2.1502296924591064
260,2.570122241973877,2.1383047103881836
261,2.496406316757202,2.141319751739502
262,2.538177013397217,2.13744854927063
263,2.546647548675537,2.140462636947632
264,2.4403018951416016,2.071439027786255
265,2.4683284759521484,2.0781164169311523
266,2.462780237197876,2.0791075229644775
267,2.54434871673584,2.1167333126068115
268,2.5432515144348145,2.148073196411133
269,2.5169544219970703,2.128354787826538
270,2.4928739070892334,2.0961880683898926
271,2.5413126945495605,2.2204642295837402
272,2.653597831726074,2.127574920654297
273,2.4669501781463623,2.0838639736175537
274,2.3552963733673096,2.0475399494171143
275,2.42069673538208,2.0534589290618896
276,2.486003875732422,2.065619468688965
277,2.604161024093628,2.052922248840332
278,2.521749973297119,2.0580859184265137
279,2.539881706237793,2.0477616786956787
280,2.6476259231567383,2.052391767501831
281,2.5464746952056885,2.1986007690429688
282,2.455706834793091,2.049870014190674
283,2.556948184967041,2.1175265312194824
284,2.5521514415740967,2.1234171390533447
285,2.4956552982330322,2.1453800201416016
286,2.6097121238708496,2.057767629623413
287,2.561014413833618,2.076209545135498
288,2.6522836685180664,2.137570381164551
289,2.585545539855957,2.153939723968506
290,2.633824110031128,2.1436429023742676
291,2.5184943675994873,2.0442967414855957
292,2.5191586017608643,2.070261240005493
293,2.5302090644836426,1.9912225008010864
294,2.655892848968506,2.1189799308776855
295,2.5489907264709473,2.085860013961792
296,2.4953505992889404,2.0657432079315186
297,2.556206226348877,2.1040849685668945
298,2.649427890777588,2.208782434463501
299,2.6275854110717773,2.122105360031128
300,2.6479153633117676,2.1450369358062744
301,2.6039440631866455,2.1256263256073
302,2.7076923847198486,2.169027805328369
303,2.665241241455078,2.1946871280670166
304,2.6254780292510986,2.157573938369751
305,2.563089370727539,2.2215633392333984
306,2.5942094326019287,2.1012885570526123
307,2.504168748855591,2.135643720626831
308,2.562415838241577,2.0653135776519775
309,2.478658676147461,2.0346429347991943
310,2.4167957305908203,2.026489734649658
311,2.5129756927490234,2.072007417678833
312,2.6065635681152344,2.1429476737976074
313,2.6155760288238525,2.1243460178375244
314,2.585005760192871,2.14449405670166
315,2.5367820262908936,2.1170411109924316
316,2.592728614807129,2.0853230953216553
317,2.5909583568573,2.1210644245147705
318,2.6549556255340576,2.2186360359191895
319,2.6239266395568848,2.170084238052368
320,2.588024139404297,2.0479378700256348
321,2.6382436752319336,2.165055274963379
322,2.565661907196045,2.157438039779663
323,2.686649799346924,2.216400146484375
324,2.6366162300109863,2.1595659255981445
325,2.6470677852630615,2.2146613597869873
326,2.64658522605896,2.2286996841430664
327,2.6410138607025146,2.1684091091156006
328,2.64680814743042,2.229641914367676
329,2.610964298248291,2.2414257526397705
330,2.7051987648010254,2.1988861560821533
331,2.575671434402466,2.0853331089019775
332,2.7001137733459473,2.1483705043792725
333,2.642024040222168,2.1372501850128174
334,2.7038450241088867,2.156863212585449
335,2.6326677799224854,2.234168529510498
336,2.70157790184021,2.207763910293579
337,2.815340280532837,2.3101589679718018
338,2.7301065921783447,2.1944780349731445
339,2.8073337078094482,2.2875139713287354
340,2.816883087158203,2.2833750247955322
341,2.6596221923828125,2.253528594970703
342,2.833993911743164,2.252347230911255
343,2.71875262260437,2.2868034839630127
344,2.8460307121276855,2.301011085510254
345,2.615154266357422,2.1706905364990234
346,2.797869920730591,2.171388864517212
347,2.8498010635375977,2.2751359939575195
348,2.7718048095703125,2.162436008453369
349,2.7466938495635986,2.1965830326080322
350,2.8521625995635986,2.2049994468688965
351,2.919013023376465,2.291792154312134
352,2.845510959625244,2.1406922340393066
353,2.8203110694885254,2.282564163208008
354,3.0317182540893555,2.2055118083953857
355,2.9784693717956543,2.3342790603637695
356,2.8660850524902344,2.238619327545166
357,2.9719948768615723,2.2779104709625244
358,2.9308385848999023,2.2438735961914062
359,2.8339648246765137,2.264679193496704
360,2.8129703998565674,2.299013376235962
361,2.788283109664917,2.3241617679595947
362,2.86350154876709,2.2735142707824707
363,2.9683690071105957,2.303597927093506
364,2.7778048515319824,2.186115264892578
365,2.7207446098327637,2.2187907695770264
366,2.733588457107544,2.247512102127075
367,2.828030586242676,2.255608320236206
368,2.813150405883789,2.323774576187134
369,2.770371675491333,2.2522337436676025
370,2.7447807788848877,2.117936372756958
371,2.6461009979248047,2.142270088195801
372,2.7347989082336426,2.2416956424713135
373,2.73020601272583,2.1862223148345947
374,2.7740299701690674,2.2237651348114014
375,2.814302682876587,2.3242454528808594
376,2.7400295734405518,2.224769353866577
377,2.79660964012146,2.3292019367218018
378,2.6906769275665283,2.200507640838623
379,2.7983193397521973,2.2447495460510254
380,2.6791608333587646,2.204072952270508
381,2.7635674476623535,2.204822540283203
382,2.7205522060394287,2.193434715270996
383,2.6695311069488525,2.2231545448303223
384,2.723439931869507,2.1706905364990234
385,2.7622203826904297,2.2440943717956543
386,2.6928486824035645,2.1490113735198975
387,2.5071463584899902,2.0750732421875
388,2.702132225036621,2.142578125
389,2.743805170059204,2.235520362854004
390,2.7382359504699707,2.2206525802612305
391,2.6401195526123047,2.1398987770080566
392,2.6991865634918213,2.1669914722442627
393,2.681412696838379,2.1482062339782715
394,2.7398362159729004,2.245007276535034
395,2.6546597480773926,2.261762857437134
396,2.6226344108581543,2.1082701683044434
397,2.758019208908081,2.1807689666748047
398,2.6868295669555664,2.2014379501342773
399,2.681036949157715,2.161776304244995
400,2.607542037963867,2.181802749633789
401,2.6809558868408203,2.1223244667053223
402,2.6638593673706055,2.189725399017334
403,2.6046297550201416,2.0632877349853516
404,2.588355541229248,2.121323823928833
405,2.714780807495117,2.13429594039917
406,2.6083502769470215,2.1167752742767334
407,2.6084091663360596,2.1335561275482178
